	AKT	BAD	EGFR	HER2	IGF1R	KRASG12V	KRASQ61H	RAF1	phenotype	Type	Siglust	PAM50
TCGA-AR-A0TU-01A-31R-A109-07	-0.991099282229965	2.34104432422963	-1.52473584549899	-0.959391984420028	-1.81933851373608	1.60544635444788	1.40564012327036	-0.381311652287242	EGFR Phenotype	tumor	-13	Basal
TCGA-AR-A0TV-01A-21R-A084-07	0.951736182175943	0.726454926610522	-0.950075985976253	-0.170717846162483	0.830278211137654	-1.16183579695434	-1.05233750203604	-1.18841912571831	AKT Phenotype	tumor	-10	LumB
TCGA-AR-A0TW-01A-11R-A084-07	1.02483358233879	0.495247817556363	-0.937578517933823	0.278496761024593	0.759145506886746	-1.18753764386612	-1.12722965677711	-0.946341043560273	AKT Phenotype	tumor	-2	LumA
TCGA-AR-A0TX-01A-11R-A084-07	0.116359117155169	-0.147841349113415	0.513724222379905	0.807131295415848	-0.440594439829943	-0.331125994319832	-0.180600739509618	0.777273846700039	AKT Phenotype	tumor	-11	Her2
TCGA-AR-A0TY-01A-12R-A115-07	1.05476782919227	1.09757889815433	-0.976636997130955	1.87810326971779	1.24080212616324	-0.688107600961663	-0.713031698800158	-1.05722399541242	AKT Phenotype	tumor	-2	LumB
TCGA-AR-A0TZ-01A-12R-A084-07	0.714751282869647	-0.171159614856387	-0.0576789254272626	-0.0762691365211342	1.2766973398513	-1.14446438885292	-1.18493695576918	-0.475728112134396	AKT Phenotype	tumor	-10	LumB
TCGA-AR-A0U0-01A-11R-A109-07	-0.817531346510404	1.90984792490364	-0.128711865648161	-1.26911074141272	-1.55658349544123	1.53979381356475	1.6839045204386	0.867536061228302	EGFR Phenotype	tumor	-13	Basal
TCGA-AR-A0U2-01A-11R-A109-07	1.26763742140189	1.19359747028347	-0.764319278067989	1.61346639243189	1.16717253294723	-0.707323164829899	-0.640699754282986	-0.349405471213881	AKT Phenotype	tumor	-10	LumB
TCGA-AR-A0U3-01A-11R-A109-07	1.12386117838109	0.304628097209271	-0.440824034647133	0.782523573429374	1.22109100551725	-0.94593811883525	-0.922117324146918	-0.491821541407389	AKT Phenotype	tumor	0	LumB
TCGA-AR-A0U4-01A-11R-A109-07	-2.27252199488742	1.41774882541684	0.394089016648961	-1.78545027712768	-1.97659474125229	1.6871394493223	1.59031126457263	1.75131038969148	EGFR Phenotype	tumor	-13	Basal
TCGA-AR-A1AH-01A-11R-A12D-07	-2.17824129380829	2.1634217597832	0.414350916140293	-0.720922018465026	-1.92184404956732	1.46026773726244	1.32246250787299	-0.162433474905689	EGFR Phenotype	tumor	-13	Basal
TCGA-AR-A1AI-01A-11R-A12P-07	-1.20672236018973	1.65282343759145	-0.110522618156713	-0.475701534697781	-1.90918281870002	1.41144353920149	1.66655394743444	0.714330059966858	EGFR Phenotype	tumor	-13	Basal
TCGA-AR-A1AJ-01A-21R-A12P-07	-2.20790227636902	0.964719880327419	0.654036062821343	-1.60206754213692	-2.01224184853332	1.73652151261988	1.71739558593176	1.81171279612238	EGFR Phenotype	tumor	-13	Basal
TCGA-AR-A1AK-01A-21R-A12P-07	-1.60735258075504	-0.499707474038563	1.67397260084959	-1.33919566969077	0.427072622580517	0.324569330621853	0.307056890265086	1.04887849463908	EGFR Phenotype	tumor	-5	LumA
TCGA-AR-A1AL-01A-21R-A12P-07	-1.33746202555489	-1.33458498216882	1.86141437195841	-0.337497292541565	0.115620599846486	0.395459781844417	0.395171722995418	1.40337030896811	EGFR Phenotype	tumor	-4	LumA
TCGA-AR-A1AN-01A-11R-A12P-07	-1.52849362890087	-0.641289644031687	0.772518093206592	-0.175588875588349	0.123441004352044	-0.156222155760778	-0.42950861377749	0.308996663360666	EGFR Phenotype	tumor	-5	LumA
TCGA-AR-A1AO-01A-11R-A12P-07	-2.06067789850085	-0.0651940450223851	1.61591215950765	-1.63056001572587	-1.20369151623083	1.76550071012011	1.59540124339296	1.84341840642879	EGFR Phenotype	tumor	-5	Normal
TCGA-AR-A1AP-01A-11R-A12P-07	-0.506027012381712	-0.712125896263795	0.639782266318032	0.388816349565352	0.0842350739808316	-0.129255296424548	-0.249443410235889	0.179704969452554	AKT Phenotype	tumor	0	LumA
TCGA-AR-A1AQ-01A-11R-A12P-07	-1.34969810648516	1.80172601158643	-0.240326868032549	-0.545241673850832	-1.71756727394537	2.00082269504101	1.91558234133024	0.831941584234595	EGFR Phenotype	tumor	-13	Basal
TCGA-AR-A1AR-01A-31R-A137-07	-2.23112163571062	1.10616460206106	0.766559639177083	-1.64020595523774	-1.98066674894528	0.785174119455126	0.640683577701782	1.38292989266779	EGFR Phenotype	tumor	-13	Basal
TCGA-AR-A1AS-01A-11R-A12P-07	0.743420167749359	0.222824001962682	0.140381755474887	1.17267315900576	0.43507441191104	-0.405224649108364	-0.634364180945108	-0.806517607747558	AKT Phenotype	tumor	-7	LumA
TCGA-AR-A1AT-01A-11R-A12P-07	-0.372673929997221	-0.295308115086966	0.317082548494212	1.28535327939266	-0.330333775316403	-0.336841023012166	-0.127844362485281	-0.0399401200763507	AKT Phenotype	tumor	-11	Her2
TCGA-AR-A1AU-01A-11R-A12P-07	-1.67300050797181	-0.835103477367208	1.56152459489591	1.04173203822184	0.266298699515948	-0.0132241682749855	0.00333824597526151	0.361231869379304	EGFR Phenotype	tumor	-3	LumA
TCGA-AR-A1AV-01A-21R-A12P-07	0.668815963843867	-0.757526461314878	-0.0693395692348144	1.45334473990477	1.28134759876496	-1.13046698515711	-1.13494899981416	-0.412435898738385	AKT Phenotype	tumor	-2	LumB
TCGA-AR-A1AW-01A-21R-A12P-07	-0.0990462815077468	-0.225230419179925	0.292792548843611	-1.44009178662373	-0.0598854933671871	-0.155646649068462	-0.0026252806520241	1.48154454400144	EGFR Phenotype	tumor	-12	LumA
TCGA-AR-A1AX-01A-11R-A12P-07	-0.105619057361339	-0.190938556376204	1.2209821481943	0.356818630935286	0.0622993452088895	0.0673560220332249	0.281697977968862	1.20831828208277	EGFR Phenotype	tumor	0	LumA
TCGA-AR-A1AY-01A-21R-A12P-07	-1.22856040281462	2.12601924244444	0.330186352226876	-1.14692623874517	-1.7288086314411	1.7567600782317	1.800987228859	0.826723431847994	EGFR Phenotype	tumor	-13	Basal
TCGA-B6-A0I2-01A-11R-A034-07	-1.46489902574128	1.75263850872116	-1.45561335229896	-1.6200005168872	-1.94956155085537	0.622459224903521	1.11312462871057	-0.527864304053897	EGFR Phenotype	tumor	-13	Basal
TCGA-B6-A0I5-01A-11R-A034-07	-0.486528266438902	0.117934231509001	-0.845838306778765	0.124043280876627	-0.375674269502838	-0.0760534642945593	-0.205898569344895	-1.40952082678475	AKT Phenotype	tumor	-5	LumA
TCGA-B6-A0I6-01A-11R-A034-07	-0.552109384965196	1.23806031504103	0.812406740015049	0.175703962481201	-1.891277402236	0.757326571054999	1.19580621379849	0.697503905040571	EGFR Phenotype	tumor	-13	Basal
TCGA-B6-A0I8-01A-11R-A034-07	1.3023598725351	-0.99858748499809	-1.49887073116253	1.93255777969067	1.05716325488265	-1.13625311367115	-1.14104115818023	-1.10857039206647	AKT Phenotype	tumor	0	LumA
TCGA-B6-A0I9-01A-11R-A034-07	0.666932409539794	0.378599863078423	-0.770110071838235	0.846525119551119	0.382703256164445	-1.10133234717722	-1.00262057321735	-0.989348813820788	AKT Phenotype	tumor	-2	Her2
TCGA-B6-A0IA-01A-11R-A034-07	0.864089065058404	0.0919730020942681	-1.68828079889585	-1.64808824900225	0.682387392483509	-0.91466574257822	-0.880141732182896	-1.98521301674379	AKT Phenotype	tumor	-12	LumA
TCGA-B6-A0IB-01A-11R-A034-07	1.34969078809241	0.302954561915283	-1.46518533276062	1.34777819370061	0.699557989893476	-1.05754031783032	-1.04752481796293	-1.92996813980814	AKT Phenotype	tumor	0	LumB
TCGA-B6-A0IC-01A-11R-A034-07	1.04576291511521	-0.467401780038795	-1.51652755117934	0.028432124000927	1.38979263678288	-1.31273565592984	-1.26127842636029	-1.92470813374057	AKT Phenotype	tumor	-12	LumB
TCGA-B6-A0IE-01A-11R-A034-07	1.36367349756124	1.1827801156302	-1.20334262593709	1.02248175024666	-0.127203848800509	-0.935365433857859	-0.921110396858261	-1.84974785554202	AKT Phenotype	tumor	-2	Normal
TCGA-B6-A0IG-01A-11R-A034-07	0.781374141387112	0.235536406920582	0.0936592968232148	1.62853332821336	1.04576784375425	-0.690188711959061	-0.574718024744439	-1.51608551394982	AKT Phenotype	tumor	-2	LumA
TCGA-B6-A0IH-01A-11R-A115-07	-0.0924252983558009	-1.57929681077896	1.11437641258673	-0.688015617251428	-0.348324054460047	0.216306667761819	0.0528006374873336	1.10441509184952	EGFR Phenotype	tumor	-5	LumA
TCGA-B6-A0IJ-01A-11R-A034-07	-1.54188572556009	1.9889001756844	-0.895906557736697	-1.55551948391323	-1.97140103766779	0.480415154503681	1.07590551152763	0.408256286195476	EGFR Phenotype	tumor	-13	Basal
TCGA-B6-A0IK-01A-12R-A056-07	0.27873611957172	0.85365179168498	0.0359462366988082	1.28917678248579	-0.13244207204309	0.20508204797392	0.348162036871101	-0.210926959477065	AKT Phenotype	tumor	-11	Her2
TCGA-B6-A0IM-01A-11R-A034-07	0.768127146338706	-0.701199467062353	-0.839075551437855	0.372927045323529	0.818247600087742	-0.987348138498492	-1.09736963703142	-0.221192544976737	AKT Phenotype	tumor	-10	LumB
TCGA-B6-A0IN-01A-11R-A034-07	0.210394844764924	0.00660731892631744	0.0461751313732194	1.10168523846177	0.197427957763849	-0.00136506803772003	-0.179204397698669	-0.0287653886107727	AKT Phenotype	tumor	-2	LumA
TCGA-B6-A0IO-01A-11R-A034-07	0.877090106528508	0.109477207362124	-1.26307673938177	-1.59751380670099	0.87691198327284	-0.766522721599187	-0.88212480943374	-1.52797434004139	AKT Phenotype	tumor	0	LumA
TCGA-B6-A0IP-01A-11R-A034-07	0.478608532850189	-0.487272159977501	-0.352357275237285	-0.142387372623419	0.664811623970285	-0.472466187788446	-0.492229503468201	-0.629468514744259	AKT Phenotype	tumor	-5	LumA
TCGA-B6-A0IQ-01A-11R-A034-07	-1.89610575398796	2.20043769713329	-1.04803160864646	-0.426287061285942	-1.93667262978743	1.38213650140175	1.75180339373213	-0.552821329086602	EGFR Phenotype	tumor	-13	Basal
TCGA-B6-A0RE-01A-11R-A056-07	-1.93822390027641	1.95531191513504	0.0332286090814392	-0.514570833822511	-1.96863348920547	2.38954720900595	2.30410289720145	0.658550722461464	EGFR Phenotype	tumor	-13	Basal
TCGA-B6-A0RG-01A-11R-A056-07	0.861836791296394	-0.175174186352837	-0.366851671263145	0.80805751452359	0.921363238663089	-0.254581191501829	-0.154739234173051	-1.11256579396056	AKT Phenotype	tumor	0	LumA
TCGA-B6-A0RH-01A-21R-A115-07	0.825022564406582	0.332757151164292	-0.981356456575733	1.32492196087392	-0.113399609240728	-0.133276651824511	-0.305340919060124	-1.12976777922854	AKT Phenotype	tumor	-1	Her2
TCGA-B6-A0RI-01A-11R-A056-07	-0.0573292024071526	-0.221668907859022	0.265286474391761	-1.12732691797558	0.716220845777057	0.0999597240345134	-0.0146962860621159	0.119747615190377	EGFR Phenotype	tumor	-7	LumA
TCGA-B6-A0RL-01A-11R-A084-07	1.51609177863537	0.987172313054993	-1.57853930517986	0.289603038248044	1.36571895948963	-1.32284225333639	-1.25773396144134	-2.00596942221587	AKT Phenotype	tumor	-10	LumB
TCGA-B6-A0RM-01A-11R-A084-07	1.30779704952788	-0.191420859903576	-1.38973823972503	0.646126275164369	0.388873455879516	-1.26611576672083	-1.20123365896049	-1.51179259598776	AKT Phenotype	tumor	-10	LumA
TCGA-B6-A0RN-01A-12R-A084-07	0.91804540113843	-0.932231936081068	-0.153585182463527	1.62713922391744	0.67777094265818	-0.97858470056564	-1.02547454388672	-0.863339228642643	AKT Phenotype	tumor	-5	LumA
TCGA-B6-A0RO-01A-22R-A084-07	1.24242328813865	-0.337464303730574	-0.578444570675465	1.54651310927733	1.25541585242884	-0.928401397119558	-0.860870794926814	-1.69707765325215	AKT Phenotype	tumor	0	LumA
TCGA-B6-A0RP-01A-21R-A084-07	0.175535298311499	-1.39174751620803	1.18139408929697	-1.08193088571039	0.696129894032923	-0.743267354030121	-0.889355647721197	0.0261709728837186	AKT Phenotype	tumor	-12	LumA
TCGA-B6-A0RQ-01A-11R-A115-07	-0.00459361887073901	-1.15850642163966	1.2596117832814	1.39056925030311	-0.103641521826941	0.633200945896907	0.710791331932263	0.182818060534924	AKT Phenotype	tumor	-5	LumA
TCGA-B6-A0RS-01A-11R-A084-07	-2.04159379652899	0.452635058633807	0.423436805529373	-0.0267769173816892	-0.925927283788879	0.512214061560275	0.726919591697474	0.107752522362003	EGFR Phenotype	tumor	0	Her2
TCGA-B6-A0RT-01A-21R-A084-07	-0.64358078784684	1.15535787213702	0.473595724426694	-0.907514304200106	-1.83640023467417	1.75324864509338	1.76328714355333	1.80067358672574	EGFR Phenotype	tumor	-13	Basal
TCGA-B6-A0RU-01A-11R-A084-07	-0.919345694109493	1.61471092411293	1.00499892983066	0.823683690955649	-1.65948672328237	1.12470271749297	1.49821129005793	0.872604600819861	EGFR Phenotype	tumor	-13	Basal
TCGA-B6-A0RV-01A-11R-A084-07	-0.890902664371951	-0.35513212757955	1.07423447140501	0.646692993174432	0.741388163022203	-0.111669848275486	-0.207800141831143	-0.206348318385905	AKT Phenotype	tumor	-5	LumA
TCGA-B6-A0WS-01A-11R-A115-07	0.624112914675409	-0.319865185987704	0.385170425146738	-0.282251748477018	-0.0503157804804953	-0.302399577129736	-0.382941131764557	0.365638587030094	AKT Phenotype	tumor	0	LumA
TCGA-B6-A0WT-01A-11R-A109-07	0.369217984634889	-0.366138266317784	0.00307638103055876	0.528076408988116	0.774192419101291	-0.710179997060568	-0.621597098137005	0.194130363127121	AKT Phenotype	tumor	-2	LumA
TCGA-B6-A0WV-01A-11R-A109-07	0.96222135434513	0.621241050601613	-1.20078073573904	1.57847895742615	0.911323986651925	-1.00554068892973	-1.01240593697981	-1.56968827053673	AKT Phenotype	tumor	0	LumB
TCGA-B6-A0WW-01A-11R-A109-07	1.16115573721706	-0.302285569820596	-1.14861100841959	0.706258847382421	0.903684242224023	-1.24342493352907	-1.15938624129926	-0.925333512054307	AKT Phenotype	tumor	0	LumB
TCGA-B6-A0WX-01A-11R-A109-07	0.294630033168492	0.64103306376452	0.566436094268853	-0.748311717910445	-1.80509612707053	1.50186266089706	1.50726221820104	0.845379292628523	EGFR Phenotype	tumor	-13	Basal
TCGA-B6-A0WY-01A-11R-A109-07	0.666833906525342	0.124308043081777	0.785813840088581	1.0452208989105	-0.185198655132517	0.0179298550964472	0.209203865014483	0.331880397353336	AKT Phenotype	tumor	-5	LumA
TCGA-B6-A0WZ-01A-11R-A109-07	1.17486202702139	-0.395673114431902	-1.18362111823568	1.36472891617447	0.997080096654391	-0.897937869522182	-0.960890030452107	-1.44037285256779	AKT Phenotype	tumor	-12	LumA
TCGA-B6-A0X0-01A-21R-A115-07	0.353323169503327	-0.106873562525336	-0.367188244329773	0.862190653229387	0.110032062147401	-0.535632889315724	-0.574513635702959	-1.53241711557995	AKT Phenotype	tumor	-5	LumA
TCGA-B6-A0X1-01A-11R-A109-07	-1.25133424682196	2.14058662214902	-0.381065287756478	-1.05037780661573	-1.84010807925979	0.98968530593195	1.28338907798198	0.760987320390693	EGFR Phenotype	tumor	-13	Basal
TCGA-B6-A0X4-01A-11R-A109-07	0.744592770891348	-1.03850251092047	-1.58412906104114	0.961033111030286	1.21911830685378	-1.02154994746199	-1.05734857683673	-1.92130006915891	AKT Phenotype	tumor	-12	LumA
TCGA-B6-A0X5-01A-21R-A109-07	1.21244489916433	1.03218450476547	-1.00504138883952	0.892354975045559	0.848579903739257	-0.802165411851517	-0.594900403214822	-1.09618340412631	AKT Phenotype	tumor	0	LumB
TCGA-B6-A0X7-01A-11R-A10J-07	0.404429630049376	-0.763372802124736	-0.17888435381657	0.687948392952524	0.43785354512286	-0.429288608082097	-0.625605853209959	-0.289475978608771	AKT Phenotype	tumor	-5	LumA
TCGA-BH-A0AU-01A-11R-A12P-07	0.585891168663256	-0.0259277979550414	-0.0605875469358051	1.07497929886458	0.913723931325059	-0.819793455190073	-0.603849957639677	-0.155808310811184	AKT Phenotype	tumor	-3	LumB
TCGA-BH-A0AV-01A-31R-A115-07	-1.02242698757146	0.427005635373419	1.29252695913343	-0.12547493517063	-1.8821074061687	1.1532572610666	1.44267817326942	1.78042434474292	EGFR Phenotype	tumor	-13	Basal
TCGA-BH-A0AW-01A-11R-A056-07	0.683470498692017	0.599681004213368	-0.47253464917071	1.63768638746433	-0.206074183195623	0.558562749442913	0.775124974926196	0.37731669182044	AKT Phenotype	tumor	-11	Her2
TCGA-BH-A0AY-01A-21R-A00Z-07	0.280522283305644	0.102812435703462	-0.163204606138622	-0.73334615443143	-0.0664397157602042	-0.53344702876466	-0.638851307084823	0.323888302540379	AKT Phenotype	tumor	-1	LumB
TCGA-BH-A0AZ-01A-21R-A12P-07	0.717553033814886	-1.18602478519157	0.889140578077584	0.661237581314824	-0.0376424530576169	-0.0521143363547529	-0.212457651810923	0.964776623959947	AKT Phenotype	tumor	-5	LumA
TCGA-BH-A0B0-01A-21R-A115-07	0.65294771090475	-0.807521648081792	0.404393891363808	-1.3007611625601	-0.238319061370537	0.260701948361682	0.103968195440036	0.513794912664478	EGFR Phenotype	tumor	-5	LumA
TCGA-BH-A0B1-01A-12R-A056-07	0.399610314548445	-0.148860365023827	-0.08289891447067	-0.0366593859956489	0.953570534580694	-0.0410962767308417	-0.0749916878066029	-0.134795962637849	AKT Phenotype	tumor	-3	LumA
TCGA-BH-A0B3-01A-11R-A056-07	-0.575070967389219	1.56554552759234	0.129470911381043	-1.88327144989514	-1.77102179616398	1.89211849297246	1.97299239915242	0.733312952721304	EGFR Phenotype	tumor	-13	Basal
TCGA-BH-A0B4-01A-11R-A00Z-07	0.768095600892036	0.346838081904872	0.0572658185290786	1.11717362455879	0.25086492167139	-0.918154014972036	-0.69138997777791	0.065771262879591	AKT Phenotype	tumor	-3	LumA
TCGA-BH-A0B5-01A-11R-A12P-07	-0.607040329778422	-0.127873677579546	1.17973152863509	1.26397245656505	0.47484263038309	-0.191398169874037	-0.292982094185989	0.606132668642939	AKT Phenotype	tumor	-7	LumB
TCGA-BH-A0B7-01A-12R-A115-07	0.133279729999858	-0.490212932717392	1.71074384056094	0.0137783381957019	-0.629138471871181	0.558412937390551	0.650134622155999	1.49670057873884	EGFR Phenotype	tumor	-11	Her2
TCGA-BH-A0B8-01A-21R-A056-07	0.917079406611499	0.0760109533208368	-0.930479071361371	0.207398739889339	0.884813096236342	-0.193175766759472	-0.296751569656065	-0.652394540655665	AKT Phenotype	tumor	-10	LumA
TCGA-BH-A0B9-01A-11R-A056-07	-0.0616821804285606	2.03771765291872	-0.632491875475222	-1.49173200659869	-1.87839166407892	0.967126752475355	1.23454428408327	-0.264153865981845	EGFR Phenotype	tumor	-13	Basal
TCGA-BH-A0BA-01A-11R-A056-07	0.253294460432115	-0.837769335564488	1.18602310137687	-0.185706810484745	0.799889395875173	-0.0818032847750905	-0.149594691354659	0.377207649577764	AKT Phenotype	tumor	-5	LumA
TCGA-BH-A0BC-01A-22R-A084-07	0.66210794536541	0.226764153859942	0.350888703561736	0.620144449642893	-0.151144000741796	-0.237987835519788	-0.206053529476226	0.47080147396343	AKT Phenotype	tumor	-4	LumA
TCGA-BH-A0BD-01A-11R-A034-07	-0.214173113627381	0.0146034155798827	0.663012815094799	-1.2239914702058	-0.147389663989958	-0.026468481380847	-0.054932802298092	0.388706124259949	EGFR Phenotype	tumor	0	LumB
TCGA-BH-A0BF-01A-21R-A12P-07	-0.0978348172537537	-0.188365033273778	0.711587823897751	-1.42370238811507	-0.46948378279875	-0.0040274427822361	0.0915216830374116	1.21697781696573	EGFR Phenotype	tumor	-2	LumB
TCGA-BH-A0BG-01A-11R-A115-07	-0.248635227980468	0.815059317751957	0.0231262572146526	-0.58405085312426	-1.78523230889122	1.26770936589669	1.65526688402285	0.798953567825883	EGFR Phenotype	tumor	-13	Basal
TCGA-BH-A0BJ-01A-11R-A056-07	0.370882995326645	-0.646694594971271	0.386626965279075	-0.923797571231594	0.394810339262779	-0.270617758040817	-0.327005024933987	0.286328901626264	AKT Phenotype	tumor	-5	LumA
TCGA-BH-A0BL-01A-11R-A115-07	-1.07800332790693	0.50414008100722	1.68199405280541	-1.16984415743618	-1.77974504528889	1.98416974165346	1.99355618332624	1.83962684431852	EGFR Phenotype	tumor	-13	Basal
TCGA-BH-A0BM-01A-11R-A056-07	-1.15515026519588	-1.47799460932008	1.10615667202564	0.427550350808202	0.120256625320751	0.63917859295375	0.354512307184726	-0.193196155457113	EGFR Phenotype	tumor	-5	LumA
TCGA-BH-A0BO-01A-23R-A12D-07	-2.27549334189558	-1.58633544224414	1.94083612310099	-1.37510404262519	-0.310168275466442	1.08032616973359	0.7269355171102	1.84158581452221	EGFR Phenotype	tumor	-5	LumA
TCGA-BH-A0BP-01A-11R-A115-07	-0.692709516787161	-0.780029085366947	0.87857982905549	-1.10227658803816	-0.412128255893712	0.396507230607447	0.207882380390243	0.773143688666081	EGFR Phenotype	tumor	-5	LumA
TCGA-BH-A0BQ-01A-21R-A115-07	-1.82878160892677	-0.912816873778505	1.59006492352286	0.610335400234074	-0.129582798216578	0.348205634360799	0.32908902921761	0.486353028157405	EGFR Phenotype	tumor	-5	LumA
TCGA-BH-A0BR-01A-21R-A115-07	-0.453934690459518	-0.272674396107624	1.00286540320533	-0.208194160243841	-0.476851227708457	-0.0625583314734008	-0.00719322909134684	0.97728087406202	EGFR Phenotype	tumor	-4	LumA
TCGA-BH-A0BS-01A-11R-A12P-07	1.21859566989135	-0.956524379430291	-1.01888479465372	1.56222705768254	1.15055151067372	-1.0820329688544	-1.07308175946474	-1.15423525714068	AKT Phenotype	tumor	0	LumA
TCGA-BH-A0BT-01A-11R-A12P-07	0.463314483133321	0.286733540506599	-0.902074994759243	0.355616544290216	0.522718111333836	-0.747826345069955	-0.70060802868514	-1.22941581890961	AKT Phenotype	tumor	-12	LumA
TCGA-BH-A0BV-01A-11R-A00Z-07	0.90759416472375	-0.751177657539117	0.328316455466053	-0.288012268597089	1.19795937644259	-0.887440684985907	-0.90701251470108	-0.0647477534069437	AKT Phenotype	tumor	0	LumA
TCGA-BH-A0BW-01A-11R-A115-07	-1.93193180776792	0.301372577687918	-0.255842023800196	-1.56886799551259	-1.70839158823812	1.85818479437768	2.0225764428154	1.84069084614034	EGFR Phenotype	tumor	-13	Basal
TCGA-BH-A0BZ-01A-31R-A12P-07	0.760581527602166	0.55917207240029	-0.0382573202804837	0.088931260834857	0.506018173791601	-0.441919925427875	-0.354984746656071	0.32569215236626	AKT Phenotype	tumor	-2	LumB
TCGA-BH-A0C0-01A-21R-A056-07	0.0176873957677985	0.885145773146818	-1.17875130181405	-0.620487499154448	-0.18382017080954	0.487772553607334	0.489524237761313	0.207772219255736	EGFR Phenotype	tumor	-2	LumB
TCGA-BH-A0C1-01B-11R-A12D-07	-0.06081522239309	-0.423593711501642	1.62458003657059	1.1853825444794	0.27397460285722	-0.557682818479028	-0.459445032711873	0.421829311357771	AKT Phenotype	tumor	-1	LumA
TCGA-BH-A0C3-01A-21R-A12P-07	-0.568259243461606	-0.404539342738407	0.757665633854871	0.38291325171908	0.0700557067087763	0.0195790193781264	0.00931632201829666	1.14580751769415	EGFR Phenotype	tumor	-4	LumB
TCGA-BH-A0C7-01B-11R-A115-07	0.156941283884743	0.238443322257451	0.513024142523659	-0.576822983504574	0.606810055820611	-0.568989327206905	-0.393264318516753	-0.155733585349468	AKT Phenotype	tumor	0	LumB
TCGA-BH-A0DD-01A-31R-A12P-07	0.606527175930115	0.928089653325493	-0.478696504407483	0.619478362698381	0.592995217765403	-1.13169705767686	-1.1230849214775	-0.801950471384852	AKT Phenotype	tumor	-6	LumB
TCGA-BH-A0DE-01A-11R-A115-07	-1.33359881664657	-0.921659802027647	1.09540908063972	-1.04764893722005	0.315023427407563	0.34491372937653	0.243757904772332	1.26896834812629	EGFR Phenotype	tumor	-5	LumA
TCGA-BH-A0DG-01A-21R-A12P-07	-0.456034112719903	-0.409665544606504	0.686540375324603	-0.386896580800099	0.315065473958857	0.326816324312743	0.187929037169915	0.745142304815127	EGFR Phenotype	tumor	-4	LumA
TCGA-BH-A0DH-01A-11R-A084-07	1.07779653873879	-0.646730646752158	-1.39699208057561	0.179530447112639	1.35241777674941	-0.863148926720482	-0.826273700850705	-1.02933811682421	AKT Phenotype	tumor	0	LumA
TCGA-BH-A0DI-01A-21R-A12P-07	-0.00927465216850198	-0.944432023649268	1.29180684638524	0.343181690775227	-0.555677386140083	0.169068466189642	0.196841203580414	1.13920546175875	EGFR Phenotype	tumor	-5	LumA
TCGA-BH-A0DK-01A-21R-A056-07	-0.0158195300693889	-0.287864370827872	1.350744571629	-1.79038278549723	0.116321856375718	1.00467857097014	0.920060529293862	1.17125890651479	EGFR Phenotype	tumor	-4	LumA
TCGA-BH-A0DL-01A-11R-A115-07	-1.98622045866941	0.765292558060662	0.0439811633937907	-1.4509689932936	-1.88370600446789	2.44162909323999	2.32033506502788	1.17773379848356	EGFR Phenotype	tumor	-13	Basal
TCGA-BH-A0DO-01B-11R-A12D-07	-0.270927776474639	-1.62190243234107	1.18755539703631	0.105585931603547	0.474681015469226	0.188832193663233	0.0236554094363238	0.00650378172347583	AKT Phenotype	tumor	-5	LumA
TCGA-BH-A0DP-01A-21R-A056-07	-0.746947499779288	-1.02660518892071	1.13897278629048	0.242983888676406	0.0726395765582651	0.0346431464720402	-0.0058459694245517	0.555301525110463	EGFR Phenotype	tumor	-5	LumA
TCGA-BH-A0DQ-01A-11R-A084-07	0.338723983928675	-0.418804885091872	0.586676810729731	0.198382375234561	0.533142887818914	-0.418388784409697	-0.431023309773401	0.628122567354996	AKT Phenotype	tumor	-5	LumA
TCGA-BH-A0DS-01A-11R-A056-07	0.117321083723913	-0.921000114366022	-0.483523545129836	-0.138874988820226	0.346636860150893	-0.557472793168311	-0.618551703263458	-0.0982237653376354	AKT Phenotype	tumor	-5	LumA
TCGA-BH-A0DT-01A-21R-A12D-07	-1.44126930265123	-1.04322763728944	1.43414919727899	0.582054004508542	0.0732824087413681	0.132287122485502	-0.0441788510233155	0.629950342594202	EGFR Phenotype	tumor	-5	LumA
TCGA-BH-A0DX-01A-11R-A115-07	-0.425266061979609	-0.225626952722399	1.02437790895372	0.161768769732798	-0.155852415023207	-0.0702443348459329	-0.136165982718952	0.856413132625469	EGFR Phenotype	tumor	-4	LumA
TCGA-BH-A0DZ-01A-11R-A00Z-07	-0.397093277633916	0.13020507987798	0.163281718207393	1.03883437801711	-0.0824260461824839	-0.341633960178779	-0.32723241857907	0.133650870277875	AKT Phenotype	tumor	-2	Her2
TCGA-BH-A0E0-01A-11R-A056-07	1.34767413334246	1.13530740001252	-1.18063666636226	-0.047483183626787	-1.45664122272674	1.71935006570224	1.22818068172388	-0.930529112962209	EGFR Phenotype	tumor	-13	Basal
TCGA-BH-A0E1-01A-11R-A056-07	0.652421301432786	-0.303523852292875	-0.263362251696637	1.09502419501521	0.924830780950575	-0.344327840863694	-0.337313721294432	-0.774665941873403	AKT Phenotype	tumor	-12	LumA
TCGA-BH-A0E2-01A-11R-A056-07	-0.0369810990346713	0.364567379875412	0.151458499170759	-0.209394977148622	0.488668787945221	0.049521574442795	0.012067622438909	0.0830734703616357	EGFR Phenotype	tumor	-8	LumA
TCGA-BH-A0E6-01A-11R-A034-07	0.43043065844201	1.94558746429407	-1.39136431499995	0.26038461651409	-1.73569970816407	2.23032265268367	2.12076240031027	-0.173789628911383	EGFR Phenotype	tumor	-13	Basal
